objectID,title,artistDisplayName,artistRole,objectDate,period,culture,medium,dimensions,department,objectURL,primaryImage,primaryImageSmall,isPublicDomain,localImageFileName,artist_slug,object_year,has_local_image,image_path,metadata_source
764091,Our Lady of Valvanera,Unknown Artist,Artist,ca. 1770–80,,Peru (Cuzco),Oil and gold on canvas,80 1/16 × 95 7/8 in. (203.4 × 243.5 cm),The American Wing,https://www.metmuseum.org/art/collection/search/764091,https://images.metmuseum.org/CRDImages/ad/original/DP-17034-002.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-17034-002.jpg,True,unknown_artist_764091.jpg,unknown_artist,1770.0,True,met_art_data/images/unknown_artist_764091.jpg,met_collection_api_2026-04-09
453250,Study of a Bird,Riza-yi 'Abbasi,Artist,dated 1043 AH/1634 CE,,,"Ink, opaque watercolor, gold, and silver on paper","Overall:
             H. 4 1/4 in. (10.8 cm)
             W. 7 1/4 in. (18.4 cm)
Painting:
             H.3 7/8 in. (9.8 cm)
             W. 6 7/8 in. (17.5 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/453250,https://images.metmuseum.org/CRDImages/is/original/DP231354.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP231354.jpg,True,rizayi_abbasi_453250.jpg,rizayi_abbasi,1043.0,True,met_art_data/images/rizayi_abbasi_453250.jpg,met_collection_api_2026-04-09
469887,Martyrdom of Saint Lawrence,Unknown Artist,,ca. 1180,,British,"Pot-metal glass, vitreous paint",Overall: 25 9/16 x 12 5/8in. (65 x 32cm),The Cloisters,https://www.metmuseum.org/art/collection/search/469887,https://images.metmuseum.org/CRDImages/cl/original/DP102842.jpg,https://images.metmuseum.org/CRDImages/cl/web-large/DP102842.jpg,True,unknown_artist_469887.jpg,unknown_artist,1180.0,True,met_art_data/images/unknown_artist_469887.jpg,met_collection_api_2026-04-09
764095,"Christ Carrying the Cross, called ""The Lord of the Fall""",Unknown Artist,Artist,ca. 1770–75,,Peru (Cuzco),Oil and gold on canvas,65 × 48 in. (165.1 × 121.9 cm),The American Wing,https://www.metmuseum.org/art/collection/search/764095,https://images.metmuseum.org/CRDImages/ad/original/DP-18755-007.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18755-007.jpg,True,unknown_artist_764095.jpg,unknown_artist,1770.0,True,met_art_data/images/unknown_artist_764095.jpg,met_collection_api_2026-04-09
551786,"Book of the Dead of the Priest of Horus, Imhotep (Imuthes)",Unknown Artist,,ca. 332–200 B.C.,Early Ptolemaic Period,,"Papyrus, ink",Approximate measurements (framed): L. 21.9 m (71 ft. 10 3/16 in); H. 35 cm (1 ft. 1 3/4 in.). Length previously estimated at 63 ft. (19.2 m).,Egyptian Art,https://www.metmuseum.org/art/collection/search/551786,https://images.metmuseum.org/CRDImages/eg/original/2-35.9.20a–w_EGDP014589-4594.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/2-35.9.20a–w_EGDP014589-4594.jpg,True,unknown_artist_551786.jpg,unknown_artist,332.0,True,met_art_data/images/unknown_artist_551786.jpg,met_collection_api_2026-04-09
729644,"In proof of true love, a watercarrier skeleton arguing with a woman (Posada); two skeleton angels in upper corners (Manilla)",José Guadalupe Posada,Artist,ca. 1890–96,,,Type-metal engraving and letterpress,Sheet: 15 3/4 × 11 13/16 in. (40 × 30 cm),Drawings and Prints,https://www.metmuseum.org/art/collection/search/729644,https://images.metmuseum.org/CRDImages/dp/original/DP865112.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP865112.jpg,True,jos_guadalupe_posada_729644.jpg,jos_guadalupe_posada,1890.0,True,met_art_data/images/jos_guadalupe_posada_729644.jpg,met_collection_api_2026-04-09
643540,Portrait of a Woman,Giovanni Battista Gaulli (Il Baciccio),Artist,ca. 1670s,,,Oil on canvas,29 7/8 × 23 3/8 in. (75.9 × 59.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/643540,https://images.metmuseum.org/CRDImages/ep/original/DP341866.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP341866.jpg,True,giovanni_battista_gaulli_il_baciccio_643540.jpg,giovanni_battista_gaulli_il_baciccio,1670.0,True,met_art_data/images/giovanni_battista_gaulli_il_baciccio_643540.jpg,met_collection_api_2026-04-09
472562,The Fieschi Morgan Staurotheke,Unknown Artist,,early 9th century,,Byzantine,"Gilded silver, gold, enamel worked in cloisonné, and niello","Overall (with lid): 1 1/16 x 4 1/16 x 2 13/16 in. (2.7 x 10.3 x 7.1 cm)
lid only: 2 13/16 x 3 7/8 x 1/8 in. (7.1 x 9.8 x 0.3 cm)
vessel only: 7/8 x 2 15/16 x 4 in. (2.2 x 7.5 x 10.1 cm)",Medieval Art,https://www.metmuseum.org/art/collection/search/472562,https://images.metmuseum.org/CRDImages/md/original/DT119.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT119.jpg,True,unknown_artist_472562.jpg,unknown_artist,,True,met_art_data/images/unknown_artist_472562.jpg,met_collection_api_2026-04-09
437422,Charity,Guido Reni,Artist,ca. 1630,,,Oil on canvas,54 x 41 3/4 in. (137.2 x 106 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437422,https://images.metmuseum.org/CRDImages/ep/original/DT10776.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT10776.jpg,True,guido_reni_437422.jpg,guido_reni,1630.0,True,met_art_data/images/guido_reni_437422.jpg,met_collection_api_2026-04-09
544453,Head from a Statue of King Amenhotep I,Unknown Artist,,ca. 1525–1504 B.C.,New Kingdom,,"Sandstone, paint",H. 20 cm (7 7/8 in); weight 6.4 kg (14 lbs),Egyptian Art,https://www.metmuseum.org/art/collection/search/544453,https://images.metmuseum.org/CRDImages/eg/original/DP115769.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP115769.jpg,True,unknown_artist_544453.jpg,unknown_artist,1525.0,True,met_art_data/images/unknown_artist_544453.jpg,met_collection_api_2026-04-09
448663,Bowl,Unknown Artist,,15th century,,,Stonepaste; painted in blue and black under transparent glaze,"H. 2 15/16 in. (7.5 cm)
Diam. 5 7/8 in. (14.9 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/448663,https://images.metmuseum.org/CRDImages/is/original/DP120820.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP120820.jpg,True,unknown_artist_448663.jpg,unknown_artist,,True,met_art_data/images/unknown_artist_448663.jpg,met_collection_api_2026-04-09
459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",Jacometto (Jacometto Veneziano),Artist,ca. 1485–95,,,Oil on wood; (verso: oil and gold on wood),"Overall 4 x 2 7/8 in. (10.2 x 7.3 cm); recto and verso, painted surface 3 3/4 x 2 1/2 in. (9.5 x 6.4 cm)",Robert Lehman Collection,https://www.metmuseum.org/art/collection/search/459027,https://images.metmuseum.org/CRDImages/rl/original/DP221483.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP221483.jpg,True,jacometto_jacometto_veneziano_459027.jpg,jacometto_jacometto_veneziano,1485.0,True,met_art_data/images/jacometto_jacometto_veneziano_459027.jpg,met_collection_api_2026-04-09
459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,Jacometto (Jacometto Veneziano),Artist,ca. 1485–95,,,Oil on wood; verso: oil and gold on wood,"Overall 4 5/8 x 3 3/8 in. ; recto, painted surface 4 1/8 x 3 1/8 in.; verso, painted surface 4 3/8 x 3 1/8 in.",Robert Lehman Collection,https://www.metmuseum.org/art/collection/search/459028,https://images.metmuseum.org/CRDImages/rl/original/DP221485.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP221485.jpg,True,jacometto_jacometto_veneziano_459028.jpg,jacometto_jacometto_veneziano,1485.0,True,met_art_data/images/jacometto_jacometto_veneziano_459028.jpg,met_collection_api_2026-04-09
267019,"American Barque ""Jane Tudor,"" Conway Bay",David Johnson,Artist,ca. 1855,,,Salted paper print from glass negative,21.9 x 26.7 cm (8 5/8 x 10 1/2 in.),Photographs,https://www.metmuseum.org/art/collection/search/267019,https://images.metmuseum.org/CRDImages/ph/original/DT1161.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DT1161.jpg,True,david_johnson_267019.jpg,david_johnson,1855.0,True,met_art_data/images/david_johnson_267019.jpg,met_collection_api_2026-04-09
436492,Saint Christopher and the Infant Christ,Domenico Ghirlandaio (Domenico Bigordi),Artist,,,,Fresco,112 x 59 in. (284.5 x 149.9 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436492,https://images.metmuseum.org/CRDImages/ep/original/EP371.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/EP371.jpg,True,domenico_ghirlandaio_domenico_bigordi_436492.jpg,domenico_ghirlandaio_domenico_bigordi,,True,met_art_data/images/domenico_ghirlandaio_domenico_bigordi_436492.jpg,met_collection_api_2026-04-09
49068,Bamboo in Snow,Dapeng Zhengkun (Taihō Shōkon),Artist,1774,Edo period (1615–1868),Japan,Pair of hanging scrolls; ink on silk,"Image (each): 47 1/2 in. × 20 in. (120.7 × 50.8 cm)
Overall with mounting (each): 73 3/8 × 25 3/8 in. (186.4 × 64.5 cm)
Overall with knobs (each): 73 3/8 × 27 5/8 in. (186.4 × 70.2 cm)",Asian Art,https://www.metmuseum.org/art/collection/search/49068,https://images.metmuseum.org/CRDImages/as/original/DP276881.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP276881.jpg,True,dapeng_zhengkun_taih_shkon_49068.jpg,dapeng_zhengkun_taih_shkon,1774.0,True,met_art_data/images/dapeng_zhengkun_taih_shkon_49068.jpg,met_collection_api_2026-04-09
544320,Stela of the Steward Mentuwoser,Unknown Artist,,ca. 1944 B.C.,Middle Kingdom,,"Limestone, paint",H. 103 cm (40 9/16 in.); W. 50.5 cm (19 7/8 in.); Th. 8.3 cm (3 1/4 in.),Egyptian Art,https://www.metmuseum.org/art/collection/search/544320,https://images.metmuseum.org/CRDImages/eg/original/DP322064.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DP322064.jpg,True,unknown_artist_544320.jpg,unknown_artist,1944.0,True,met_art_data/images/unknown_artist_544320.jpg,met_collection_api_2026-04-09
437609,The Holy Family with the Young Saint John the Baptist,Andrea del Sarto (Andrea d'Agnolo),Artist,ca. 1528,,,Oil on wood,53 1/2 x 39 5/8 in. (135.9 x 100.6 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437609,https://images.metmuseum.org/CRDImages/ep/original/DP295025.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP295025.jpg,True,andrea_del_sarto_andrea_dagnolo_437609.jpg,andrea_del_sarto_andrea_dagnolo,1528.0,True,met_art_data/images/andrea_del_sarto_andrea_dagnolo_437609.jpg,met_collection_api_2026-04-09
590874,Tomb Chapel of Raemkai,Unknown Artist,,ca. 2446–2389 B.C.,Old Kingdom,,"Limestone, paint",Chapel: H. 213.4 x N-S axis: 434 x E-W axis: 117 cm (84 x 170 7/8 x 46 1/16 in.); Entrance: N-S. 55 x E-W. 137 cm (21 5/8 x 53 15/16 in.),Egyptian Art,https://www.metmuseum.org/art/collection/search/590874,https://images.metmuseum.org/CRDImages/eg/original/Gallery_102_3623.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/Gallery_102_3623.jpg,True,unknown_artist_590874.jpg,unknown_artist,2446.0,True,met_art_data/images/unknown_artist_590874.jpg,met_collection_api_2026-04-09
436102,Virgin and Child with Four Angels,Gerard David,Artist,ca. 1510–15,,,Oil on wood,24 7/8 x 15 3/8 in. (63.2 x 39.1 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436102,https://images.metmuseum.org/CRDImages/ep/original/DP-1410-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-1410-001.jpg,True,gerard_david_436102.jpg,gerard_david,1510.0,True,met_art_data/images/gerard_david_436102.jpg,met_collection_api_2026-04-09
544740,Yuny and His Wife Renenutet,Unknown Artist,,ca. 1294–1279 B.C.,"New Kingdom, Ramesside",,"Limestone, paint",H. 84.5 × W. 54.5 × D. 73 cm (33 1/4 × 21 7/16 × 28 3/4 in.),Egyptian Art,https://www.metmuseum.org/art/collection/search/544740,https://images.metmuseum.org/CRDImages/eg/original/DT549.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/DT549.jpg,True,unknown_artist_544740.jpg,unknown_artist,1294.0,True,met_art_data/images/unknown_artist_544740.jpg,met_collection_api_2026-04-09
329077,Head of a ruler,Unknown Artist,,ca. 2300–2000 BCE,Early Bronze Age,,Copper alloy,13 9/16 × 8 3/8 × 9 3/16 in. (34.4 × 21.3 × 23.3 cm),Ancient West Asian Art,https://www.metmuseum.org/art/collection/search/329077,https://images.metmuseum.org/CRDImages/an/original/DP-23662-001.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-23662-001.jpg,True,unknown_artist_329077.jpg,unknown_artist,2300.0,True,met_art_data/images/unknown_artist_329077.jpg,met_collection_api_2026-04-09
189425,The Louis XV Room,Jean-François Roumier,Maker,"ca. 1720–25, with later additions",,,"Carved, painted and gilded oak","Overall: H. 308 1/2 x W. 226 1/2 x D. 228in. (783.6 x 575.3 x 579.1cm);
Crate (mirror): H. 95 1/4 x W. 112 1/2 x D. 8 in. (241.9 x 285.8 x 20.3 cm)",European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/189425,https://images.metmuseum.org/CRDImages/es/original/DP158819.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP158819.jpg,True,jeanfranois_roumier_189425.jpg,jeanfranois_roumier,1720.0,True,met_art_data/images/jeanfranois_roumier_189425.jpg,met_collection_api_2026-04-09
437261,The Penitence of Saint Jerome,Joachim Patinir,Artist,ca. 1515,,,Oil on wood,"Shaped top: central panel, overall, with engaged frame, 46 1/4 x 32 in. (117.5 x 81.3 cm); each wing, overall, with engaged frame, 47 1/2 x 14 in. (120.7 x 35.6 cm)",European Paintings,https://www.metmuseum.org/art/collection/search/437261,https://images.metmuseum.org/CRDImages/ep/original/DT5549.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT5549.jpg,True,joachim_patinir_437261.jpg,joachim_patinir,1515.0,True,met_art_data/images/joachim_patinir_437261.jpg,met_collection_api_2026-04-09
436785,Honfleur,Johan Barthold Jongkind,Artist,1865,,,Oil on canvas,20 1/2 x 32 1/8 in. (52.1 x 81.6 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436785,https://images.metmuseum.org/CRDImages/ep/original/DT1558.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1558.jpg,True,johan_barthold_jongkind_436785.jpg,johan_barthold_jongkind,1865.0,True,met_art_data/images/johan_barthold_jongkind_436785.jpg,met_collection_api_2026-04-09
437340,"Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Talleyrand",Pierre Paul Prud'hon,Artist,1817,,,Oil on canvas,85 x 55 7/8 in. (215.9 x 141.9 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437340,https://images.metmuseum.org/CRDImages/ep/original/DP148275.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP148275.jpg,True,pierre_paul_prudhon_437340.jpg,pierre_paul_prudhon,1817.0,True,met_art_data/images/pierre_paul_prudhon_437340.jpg,met_collection_api_2026-04-09
207247,Shoulao,Chantilly,Factory,ca. 1735–40,,,Tin-glazed soft-paste porcelain decorataed in polychrome enamels,Overall (confirmed): 10 1/4 x 8 5/8 x 4 1/2 in. (26 x 21.9 x 11.4 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/207247,https://images.metmuseum.org/CRDImages/es/original/DP156648.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP156648.jpg,True,chantilly_207247.jpg,chantilly,1735.0,True,met_art_data/images/chantilly_207247.jpg,met_collection_api_2026-04-09
435848,The Birth of the Virgin,Fra Carnevale (Bartolomeo di Giovanni Corradini),Artist,1467,,,Tempera and oil on wood,57 x 37 7/8 in. (144.8 x 96.2 cm),European Paintings,https://www.metmuseum.org/art/collection/search/435848,https://images.metmuseum.org/CRDImages/ep/original/DP109484.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP109484.jpg,True,fra_carnevale_bartolomeo_di_giovanni_corradini_435848.jpg,fra_carnevale_bartolomeo_di_giovanni_corradini,1467.0,True,met_art_data/images/fra_carnevale_bartolomeo_di_giovanni_corradini_435848.jpg,met_collection_api_2026-04-09
436896,Portrait of a Woman with a Man at a Casement,Fra Filippo Lippi,Artist,ca. 1440,,,Tempera on wood,25 1/4 x 16 1/2 in. (64.1 x 41.9 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436896,https://images.metmuseum.org/CRDImages/ep/original/DP159891.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP159891.jpg,True,fra_filippo_lippi_436896.jpg,fra_filippo_lippi,1440.0,True,met_art_data/images/fra_filippo_lippi_436896.jpg,met_collection_api_2026-04-09
206965,Longcase astronomical regulator,Ferdinand Berthoud,Maker,ca. 1768–70,,,"Case: oak veneered with ebony and brass, with gilt-bronze mounts; Dial: white enamel; Movement: gilded brass and steel",Overall: 90 1/2 × 21 × 12 3/4 in. (229.9 × 53.3 × 32.4 cm),European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/206965,https://images.metmuseum.org/CRDImages/es/original/DP336058.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP336058.jpg,True,ferdinand_berthoud_206965.jpg,ferdinand_berthoud,1768.0,True,met_art_data/images/ferdinand_berthoud_206965.jpg,met_collection_api_2026-04-09
317877,Processional Cross,Northern Highlands artist,Artist,14th–15th century,,Northern Highlands region,Brass,H. 10 1/2 × W. 5 × D. 1 in. (26.7 × 12.7 × 2.5 cm),The Michael C. Rockefeller Wing,https://www.metmuseum.org/art/collection/search/317877,https://images.metmuseum.org/CRDImages/ao/original/DP100984.jpg,https://images.metmuseum.org/CRDImages/ao/web-large/DP100984.jpg,True,northern_highlands_artist_317877.jpg,northern_highlands_artist,,True,met_art_data/images/northern_highlands_artist_317877.jpg,met_collection_api_2026-04-09
545191,Funerary Papyrus of Nauny,Unknown Artist,,ca. 1050 B.C.,Third Intermediate Period,,"Papyrus, paint",Papyrus: L. 204.5 cm x H. 37 (14 9/16 × 80 1/2 in.); Framed: L. 207 × H. 42 × D. 3.5 cm (81 1/2 × 16 9/16 × 1 3/8 in.),Egyptian Art,https://www.metmuseum.org/art/collection/search/545191,https://images.metmuseum.org/CRDImages/eg/original/LC-30_3_32_EGDP026790.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/LC-30_3_32_EGDP026790.jpg,True,unknown_artist_545191.jpg,unknown_artist,1050.0,True,met_art_data/images/unknown_artist_545191.jpg,met_collection_api_2026-04-09
824771,Marie Antoinette in a Park,Elisabeth Louise Vigée Le Brun,Artist,ca. 1780–81,,,"Black chalk, stumped, and white chalk; framing lines in black chalk",Sheet: 23 3/16 × 15 7/8 in. (58.9 × 40.4 cm),Drawings and Prints,https://www.metmuseum.org/art/collection/search/824771,https://images.metmuseum.org/CRDImages/dp/original/DP-18368-001.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP-18368-001.jpg,True,elisabeth_louise_vige_le_brun_824771.jpg,elisabeth_louise_vige_le_brun,1780.0,True,met_art_data/images/elisabeth_louise_vige_le_brun_824771.jpg,met_collection_api_2026-04-09
438688,Saint Francis,Federico Barocci,Artist,ca. 1600–1604,,,Oil on canvas,35 3/8 x 30 7/8 in. (89.9 x 78.4 cm); with added strips 35 7/8 x 31 3/8 in. (91.1 x 79.7 cm),European Paintings,https://www.metmuseum.org/art/collection/search/438688,https://images.metmuseum.org/CRDImages/ep/original/DP104367.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP104367.jpg,True,federico_barocci_438688.jpg,federico_barocci,1600.0,True,met_art_data/images/federico_barocci_438688.jpg,met_collection_api_2026-04-09
200668,Sabine Houdon (1787–1836),Jean Antoine Houdon,Artist,1788,,,White marble on gray marble socle,"Overall, without base (confirmed): H. 10 3/4 x W. 8 7/8 x D. 5 7/8 in., 20lb. (27.3 x 22.5 x 14.9 cm, 9.0719kg); Height with base (confirmed): 13 1/2 in. (34.3 cm)",European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/200668,https://images.metmuseum.org/CRDImages/es/original/DP242660.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP242660.jpg,True,jean_antoine_houdon_200668.jpg,jean_antoine_houdon,1788.0,True,met_art_data/images/jean_antoine_houdon_200668.jpg,met_collection_api_2026-04-09
192770,Saint Bridget of Sweden Receiving the Rule of Her Order,Agostino d'Antonio di Duccio,Artist,1459,,,Marble,"Overall (confirmed): 16 3/4 × 25 1/8 × 2 3/4 in., 57 lb. (42.5 × 63.8 × 7 cm, 25.9 kg)",European Sculpture and Decorative Arts,https://www.metmuseum.org/art/collection/search/192770,https://images.metmuseum.org/CRDImages/es/original/DP224276.jpg,https://images.metmuseum.org/CRDImages/es/web-large/DP224276.jpg,True,agostino_dantonio_di_duccio_192770.jpg,agostino_dantonio_di_duccio,1459.0,True,met_art_data/images/agostino_dantonio_di_duccio_192770.jpg,met_collection_api_2026-04-09
53660,Ten Verses on Oxherding,Unknown Artist,,1278,Kamakura period (1185–1333),Japan,Handscroll; ink and color on paper,Image: 12 1/4 in. × 20 ft. 6 in. (31.1 × 624.8 cm),Asian Art,https://www.metmuseum.org/art/collection/search/53660,https://images.metmuseum.org/CRDImages/as/original/2015_300_10_Burke_website.jpg,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_10_Burke_website.jpg,True,unknown_artist_53660.jpg,unknown_artist,1278.0,True,met_art_data/images/unknown_artist_53660.jpg,met_collection_api_2026-04-09
435711,An Egyptian Peasant Woman and Her Child,Léon Bonnat,Artist,1869–70,,,Oil on canvas,73 1/2 x 41 1/2 in. (186.7 x 105.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/435711,https://images.metmuseum.org/CRDImages/ep/original/DT234058.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT234058.jpg,True,lon_bonnat_435711.jpg,lon_bonnat,1869.0,True,met_art_data/images/lon_bonnat_435711.jpg,met_collection_api_2026-04-09
438779,A Peasant Family,Antoine Le Nain,Artist,ca. 1640–48,,,Oil on copper,15 x 11 3/4 in. (38.1 x 29.8 cm),European Paintings,https://www.metmuseum.org/art/collection/search/438779,https://images.metmuseum.org/CRDImages/ep/original/DP131218.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP131218.jpg,True,antoine_le_nain_438779.jpg,antoine_le_nain,1640.0,True,met_art_data/images/antoine_le_nain_438779.jpg,met_collection_api_2026-04-09
39901,Night-Shining White,Han Gan,Artist,ca. 750,Tang dynasty (618–907),China,Handscroll; ink on paper,"Image: 12 1/8 x 13 3/8 in. (30.8 x 34 cm)
Overall with mounting: 14 in. x 37 ft. 5 1/8 in. (35.4 cm x 11.4 m)",Asian Art,https://www.metmuseum.org/art/collection/search/39901,https://images.metmuseum.org/CRDImages/as/original/DP153705.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP153705.jpg,True,han_gan_39901.jpg,han_gan,750.0,True,met_art_data/images/han_gan_39901.jpg,met_collection_api_2026-04-09
435864,A Woman with a Dog,Giacomo Ceruti,Artist,1740s,,,Oil on canvas,38 x 28 1/2 in. (96.5 x 72.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/435864,https://images.metmuseum.org/CRDImages/ep/original/DP-29214-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-29214-001.jpg,True,giacomo_ceruti_435864.jpg,giacomo_ceruti,1740.0,True,met_art_data/images/giacomo_ceruti_435864.jpg,met_collection_api_2026-04-09
436241,Cows Crossing a Ford,Jules Dupré,Artist,1836,,,Oil on canvas,14 1/4 x 24 5/8 in. (36.2 x 62.5 cm),European Paintings,https://www.metmuseum.org/art/collection/search/436241,https://images.metmuseum.org/CRDImages/ep/original/DP232030.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP232030.jpg,True,jules_dupr_436241.jpg,jules_dupr,1836.0,True,met_art_data/images/jules_dupr_436241.jpg,met_collection_api_2026-04-09
435997,The Storm,Pierre-Auguste Cot,Artist,1880,,,Oil on canvas,92 1/4 x 61 3/4 in. (234.3 x 156.8 cm),European Paintings,https://www.metmuseum.org/art/collection/search/435997,https://images.metmuseum.org/CRDImages/ep/original/DT11964.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT11964.jpg,True,pierreauguste_cot_435997.jpg,pierreauguste_cot,1880.0,True,met_art_data/images/pierreauguste_cot_435997.jpg,met_collection_api_2026-04-09
437508,Self-Portrait,Salvator Rosa,Artist,ca. 1647,,,Oil on canvas,39 x 31 1/4 in. (99.1 x 79.4 cm),European Paintings,https://www.metmuseum.org/art/collection/search/437508,https://images.metmuseum.org/CRDImages/ep/original/DP323414.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP323414.jpg,True,salvator_rosa_437508.jpg,salvator_rosa,1647.0,True,met_art_data/images/salvator_rosa_437508.jpg,met_collection_api_2026-04-09
452102,Damascus Room,Unknown Artist,,dated 1119 AH/1707 CE,,,"Wood (poplar) with gesso relief, gold and tin leaf, glazes and paint; wood (cypress, poplar, and mulberry), mother-of-pearl, marble and other stones, stucco with glass, plaster ceramic tiles, iron, brass","Overall:
           H. 264 7/16 in. (671.6 cm)
           W. 200 1/2 in. (509.2 cm)
           D. 316 5/8 in. (804.2 cm)
From inside front entrance to back wall:
           H. 316 5/8 in. (804.2 cm)
Fountain:
           H. 4 15/16 in. (12.5 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/452102,https://images.metmuseum.org/CRDImages/is/original/DP240367.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP240367.jpg,True,unknown_artist_452102.jpg,unknown_artist,1119.0,True,met_art_data/images/unknown_artist_452102.jpg,met_collection_api_2026-04-09
451725,"""The Concourse of the Birds"", Folio 11r from a Mantiq al-Tayr (Language of the Birds)",Habiballah of Sava,Artist,ca. 1600,,,"Ink, opaque watercolor, gold, and silver on paper","Painting: H. 10 in. (25.4 cm)
                W. 4 1/2in. (11.4cm)
Page: H. 13 in. (33 cm)
            W. 8 3/16 in. (20.8 cm)
Mat: H. 19 1/4 in. (48.9 cm)
        W. 14 1/4 in. (36.2 cm)",Islamic Art,https://www.metmuseum.org/art/collection/search/451725,https://images.metmuseum.org/CRDImages/is/original/DP234083.jpg,https://images.metmuseum.org/CRDImages/is/web-large/DP234083.jpg,True,habiballah_of_sava_451725.jpg,habiballah_of_sava,1600.0,True,met_art_data/images/habiballah_of_sava_451725.jpg,met_collection_api_2026-04-09
53222,Musk Cat,Uto Gyoshi,Artist,mid- to late 16th century,Muromachi period (1392–1573),Japan,Hanging scroll; ink and color on paper,"Image: 29 15/16 × 18 5/16 in. (76 × 46.5 cm)
Overall with mounting: 66 1/8 × 24 1/8 in. (168 × 61.3 cm)
Overall with knobs: 66 1/8 × 25 7/8 in. (168 × 65.8 cm)",Asian Art,https://www.metmuseum.org/art/collection/search/53222,https://images.metmuseum.org/CRDImages/as/original/DP361166.jpg,https://images.metmuseum.org/CRDImages/as/web-large/DP361166.jpg,True,uto_gyoshi_53222.jpg,uto_gyoshi,,True,met_art_data/images/uto_gyoshi_53222.jpg,met_collection_api_2026-04-09
